201,220,42,39
210,216,36,38
210,211,41,45
213,211,42,42
217,212,46,42
221,208,44,47
226,204,46,52
230,204,45,52
232,212,47,43
237,211,46,42
242,212,48,39
245,205,51,43
246,201,54,47
248,197,57,46
254,174,53,67
256,177,56,64
258,174,55,63
261,173,51,60
262,169,51,60
261,164,55,61
265,159,57,66
265,154,60,69
265,147,57,72
265,144,59,69
268,143,57,66
267,141,59,67
269,133,54,72
267,131,54,75
268,132,56,72
269,128,54,77
261,124,62,80
263,131,57,70
260,130,58,72
257,128,58,76
253,132,60,72
250,132,59,73
249,136,56,71
248,130,56,79
245,138,53,74
245,139,50,73
241,139,53,76
245,140,48,75
244,142,48,72
242,151,50,67
242,157,50,59
241,161,47,53
245,163,44,53
243,164,49,52
243,164,48,56
242,150,49,70
242,155,49,67
243,155,46,67
243,156,49,66
243,158,44,68
244,161,44,65
243,163,43,64
242,165,43,61
241,168,46,62
245,166,40,69
245,168,37,66
241,173,43,63
238,175,41,64
240,175,42,64
236,177,44,63
236,175,45,67
237,178,43,62
232,176,46,62
233,176,45,62
235,174,45,60
235,175,43,57
233,171,46,61
237,168,39,62
236,168,41,56
233,168,41,58
232,164,43,60
233,163,42,57
236,164,40,58
225,161,49,56
224,157,50,62
224,160,52,59
224,156,49,64
223,156,50,59
221,156,51,58
222,153,51,61
221,144,50,64
221,148,49,61
220,143,51,64
225,143,44,61
220,137,50,63
221,133,49,66
220,132,55,62
217,131,56,65
221,127,52,62
222,122,51,67
223,115,50,69
222,115,51,65
223,116,54,62
226,111,49,64
228,109,46,63
229,104,45,68
222,107,54,61
221,102,53,66
225,101,51,67
224,97,53,71
224,102,52,68
222,102,55,67
225,99,52,73
224,106,53,66
227,104,51,70
227,105,50,67
226,104,53,72
232,109,51,70
233,113,50,64
235,111,51,70
235,115,54,70
239,117,50,71
241,124,52,69
241,123,53,69
245,135,50,63
249,136,48,65
248,140,51,62
251,144,53,63
250,147,54,66
253,153,51,61
258,154,47,62
258,156,48,64
257,156,51,65
258,156,49,68
259,160,49,64
260,161,49,63
263,164,46,61
262,162,48,62
265,162,48,63
261,181,49,45
261,178,48,48
260,180,48,48
260,184,45,45
261,187,45,42
260,176,44,53
261,188,40,41
257,188,47,46
259,191,44,41
258,191,46,43
259,192,45,38
259,193,48,43
255,185,50,50
259,188,44,50
256,184,48,53
257,185,48,55
257,182,46,56
261,179,39,59
257,175,45,57
257,172,44,64
257,164,44,68
254,164,48,66
252,179,53,51
253,178,48,50
253,171,50,55
253,168,47,52
253,165,49,54
257,160,46,57
256,155,51,59
259,149,49,60
253,143,55,64
263,151,48,50
265,144,52,61
266,142,52,63
270,144,53,64
275,148,49,57
282,140,43,66
283,131,51,79
293,128,44,82
297,135,52,78
301,130,54,86
314,133,45,86
315,132,50,84
322,132,55,85
329,129,52,88
338,134,53,82
348,134,47,80
351,128,52,85
360,128,47,84
360,123,52,86
365,128,50,77
371,126,46,78
374,122,50,80
376,120,51,80
380,128,48,76
382,134,50,72
384,144,49,62
388,138,51,74
392,149,45,71
395,153,45,71
389,158,48,69
390,160,47,71
390,171,47,64
387,173,50,60
388,181,46,54
385,187,49,53
380,184,53,54
381,184,44,56
373,177,47,63
371,184,44,56
363,188,46,53
361,181,44,51
357,180,40,59
348,187,45,52
345,192,43,46
337,190,47,46
331,188,46,49
327,182,46,52
320,185,45,54
316,176,45,61
310,176,45,64
306,175,43,63
300,174,48,62
297,172,49,64
293,171,45,64
288,177,45,59
280,174,49,61
279,177,42,57
274,173,45,58
271,168,44,59
263,168,46,56
263,169,43,58
257,166,47,61
252,164,41,57
246,161,47,63
243,160,41,57
238,160,44,60
232,159,45,57
229,155,44,61
229,156,41,59
222,151,45,64
220,154,40,58
217,152,44,59
213,150,42,59
207,140,47,68
205,144,47,60
202,141,48,59
204,136,45,64
206,135,44,61
205,131,48,65
208,134,46,62
212,134,45,62
213,130,43,67
213,131,48,65
216,128,45,64
216,132,52,66
221,130,46,68
229,135,44,64
233,133,48,64
235,134,52,66
245,132,51,66
254,134,52,67
265,138,53,64
281,138,47,66
293,139,44,69
301,143,51,66
317,141,48,71
333,148,46,64
341,145,49,72
346,149,51,67
353,156,50,64
362,157,53,66
373,157,49,65
377,156,54,67
385,158,52,65
395,160,50,65
401,165,51,59
409,169,46,55
412,161,50,63
415,163,51,57
418,165,51,59
421,167,50,58
423,168,46,56
419,167,54,58
424,170,48,57
418,169,51,60
419,171,45,58
411,171,49,56
413,172,44,60
403,172,48,56
395,174,53,56
391,176,51,53
388,172,45,54
379,168,49,58
373,169,46,54
363,168,49,58
357,169,44,56
347,168,47,59
337,164,46,60
328,168,46,57
317,169,41,56
305,167,49,58
296,165,45,63
283,162,44,61
274,160,42,63
257,156,51,67
248,159,46,63
238,156,49,63
227,156,52,62
220,154,47,64
213,149,50,64
209,160,46,64
201,176,46,60
197,188,44,60
186,184,47,64
182,172,45,72
177,176,47,64
171,172,52,65
173,172,48,60
169,165,48,68
168,167,46,63
168,167,41,61
168,168,45,59
168,164,43,64
174,163,39,67
187,160,38,67
197,163,37,62
204,160,41,67
216,158,43,70
226,162,42,63
232,160,41,64
241,163,41,61
245,165,46,58
254,165,42,59
261,162,42,65
268,163,41,60
271,168,42,59
275,169,40,60
282,172,39,56
285,172,39,60
291,174,35,59
291,179,42,53
296,180,40,60
297,184,43,55
301,188,44,58
304,192,45,57
313,196,40,50
312,204,38,51
315,204,38,60
317,206,37,58
314,208,40,57
317,211,40,58
317,212,42,57
321,211,40,59
325,214,39,58
325,217,39,59
325,211,44,58
329,214,40,57
329,212,42,58
329,209,40,60
331,208,40,58
330,205,39,62
327,200,42,61
325,202,42,58
326,208,40,55
321,209,44,50
317,208,48,47
320,202,45,54
317,218,42,40
316,213,43,46
315,218,38,40
306,220,48,43
305,221,49,43
302,220,49,47
302,222,45,48
298,226,51,46
296,228,51,47
295,230,51,52
294,232,50,50
292,234,51,51
288,234,53,56
289,236,50,52
289,234,48,54
289,232,47,53
280,240,56,49
286,236,47,50
283,236,49,51
279,231,53,59
276,232,53,54
274,236,50,56
272,237,50,60
271,245,51,53
267,240,51,52
265,240,54,53
267,239,50,55
267,240,48,53
264,241,49,59
264,237,45,60
261,238,49,62
265,240,47,56
258,247,53,49
260,245,47,52
255,244,53,53
255,245,50,52
256,240,48,60
256,246,48,53
257,242,48,57
257,248,49,55
257,248,47,56
253,255,52,54
254,258,53,52
255,258,48,55
255,262,50,54
257,263,46,53
257,264,45,53
256,267,49,53
256,267,46,52
257,266,47,51
256,270,46,50
251,269,54,51
253,271,49,47
253,270,48,50
254,264,48,56
254,268,47,54
251,265,48,52
252,264,49,50
251,264,46,49
249,261,48,49
249,256,46,49
245,257,52,49
242,259,50,44
241,252,52,52
242,256,50,47
233,256,57,42
236,246,48,50
233,249,48,45
230,244,48,50
226,247,47,45
224,247,45,48
221,246,47,51
217,249,48,47
213,247,50,48
212,234,47,61
207,232,48,67
197,233,52,59
191,232,50,62
189,236,48,60
183,238,50,56
182,231,51,65
181,234,51,57
179,232,53,56
180,232,53,53
180,225,54,60
185,224,51,60
187,221,51,63
189,220,52,60
195,226,52,53
195,220,54,58
204,216,50,62
209,214,49,64
214,219,48,60
216,216,53,62
221,219,50,62
227,224,49,57
228,224,52,60
236,224,51,60
251,225,40,61
249,227,44,69
255,232,44,62
255,236,50,60
259,238,49,59
264,237,48,64
269,239,49,63
277,239,45,61
282,242,44,60
287,240,43,64
288,239,45,66
292,238,43,66
298,233,39,70
297,232,48,62
302,232,47,61
305,228,44,65
310,231,39,61
310,232,42,55
312,228,40,64
310,228,46,59
312,230,45,57
313,228,44,60
313,225,45,65
313,227,44,64
314,224,45,61
316,227,45,66
318,225,43,67
318,226,44,64
321,224,39,64
319,222,44,66
317,227,45,65
314,222,51,64
313,224,53,60
321,227,43,57
325,225,40,59
328,220,39,64
321,222,50,58
321,223,47,57
