328,214,61,51
320,212,67,53
319,211,60,50
315,213,62,51
313,210,62,53
308,211,62,56
305,213,63,53
305,215,60,50
304,212,58,51
301,213,62,50
300,211,61,54
301,215,56,50
301,220,58,52
299,225,58,48
301,226,57,49
301,226,58,52
305,229,56,51
303,231,58,50
307,230,54,50
308,233,55,49
309,230,58,55
313,231,56,54
314,236,55,49
317,237,58,48
321,239,56,48
325,241,54,47
329,241,53,48
332,245,53,48
335,242,57,49
344,241,53,52
349,241,53,48
356,242,49,50
357,242,56,53
363,245,53,48
365,245,56,48
368,242,55,50
371,243,54,50
377,242,53,49
379,241,53,49
385,243,52,47
384,237,51,52
386,237,49,55
388,241,49,51
387,244,48,45
387,245,49,48
385,245,48,42
383,247,49,44
378,245,51,47
372,245,52,47
370,247,47,47
368,249,49,44
363,246,47,47
361,252,49,45
360,252,48,47
361,251,45,44
357,253,51,48
354,254,49,43
353,257,48,43
349,258,50,46
347,261,51,45
345,258,48,48
344,263,49,42
335,263,53,48
332,261,50,46
331,265,50,40
326,262,52,44
321,261,51,47
316,262,49,47
305,265,53,44
297,267,56,41
293,263,54,50
287,264,56,48
284,268,53,45
278,269,52,47
271,272,53,45
266,273,53,42
261,272,51,45
254,271,55,46
254,273,54,44
248,270,57,47
245,271,53,44
239,271,52,45
233,271,55,43
230,272,53,47
226,274,51,47
227,275,50,45
226,274,51,47
221,274,52,49
222,271,51,48
221,270,51,48
218,266,54,48
217,265,55,48
215,263,56,48
217,259,51,50
214,262,54,44
215,259,51,49
218,262,51,43
218,257,49,46
216,256,51,45
217,256,50,44
219,252,54,45
217,248,51,46
211,249,52,44
207,245,51,48
202,250,53,45
198,248,52,47
191,248,51,47
185,252,51,43
179,253,49,44
172,253,51,47
164,252,53,51
158,255,52,50
154,256,52,47
148,262,52,43
145,262,50,44
140,260,53,47
141,258,48,49
137,257,49,46
135,258,49,45
131,257,50,44
131,258,51,41
129,252,50,47
129,253,51,46
130,248,50,51
131,251,51,45
133,251,53,46
136,249,49,45
137,251,52,46
140,253,52,46
143,252,50,46
145,252,51,46
148,253,52,47
150,253,52,44
150,253,54,48
155,257,50,46
158,257,51,44
162,258,49,46
169,260,48,46
175,262,49,49
181,263,49,50
188,264,47,47
192,268,50,45
195,267,48,49
201,262,46,48
205,263,45,49
206,261,48,49
205,261,50,48
211,263,48,46
214,261,50,47
221,258,45,47
225,261,45,44
230,258,47,47
235,253,46,52
239,253,46,48
244,255,45,46
245,253,46,48
253,253,43,45
258,253,41,43
261,252,44,45
