131,92,11,38
135,94,11,34
139,94,11,34
147,92,12,36
153,92,15,35
160,92,16,35
169,90,15,35
174,90,17,33
179,90,18,34
184,88,17,33
186,88,20,33
187,87,21,31
188,87,20,29
187,87,19,29
185,87,18,29
181,87,18,30
176,87,17,31
170,87,16,31
164,87,13,33
158,87,11,33
151,87,11,34
143,87,12,31
134,87,15,32
127,87,14,33
121,86,15,32
115,87,17,30
112,87,16,31
109,86,15,32
108,87,15,29
106,84,17,30
107,81,17,33
110,82,15,33
112,87,14,35
114,92,15,32
118,95,13,32
119,91,16,35
123,90,13,32
126,85,15,37
129,85,12,35
131,78,10,37
132,67,11,37
132,57,11,38
132,49,11,38
131,43,11,33
131,39,11,35
129,38,12,31
128,37,12,33
127,40,12,33
126,43,11,33
124,45,11,32
123,47,10,30
121,45,12,31
120,43,12,31
120,43,12,32
117,41,12,33
111,42,13,31
107,43,13,31
105,43,14,30
102,42,15,32
98,43,14,30
93,43,14,31
87,42,14,33
82,41,13,33
77,43,13,30
75,43,12,31
75,43,12,31
75,42,12,31
76,40,10,34
75,41,11,32
76,43,11,31
78,43,9,31
77,48,10,30
76,52,11,30
79,57,11,33
80,60,10,34
80,66,11,33
80,74,12,32
80,79,13,31
80,85,13,32
80,85,15,35
82,85,11,34
83,82,11,34
82,79,12,32
81,77,14,34
82,77,13,32
80,75,13,32
80,74,13,32
79,71,12,30
79,69,13,31
79,65,11,32
77,62,12,32
75,57,13,32
75,57,14,31
74,57,13,31
72,55,14,30
73,52,11,32
70,52,13,30
70,50,12,30
72,43,11,31
69,36,14,30
66,30,14,26
60,22,13,26
59,18,12,27
56,15,11,32
50,18,13,31
40,20,13,33
30,27,14,28
24,32,13,30
18,30,12,34
16,29,14,31
16,26,11,30
15,23,13,31
16,23,13,30
19,20,10,35
19,23,12,32
16,28,13,32
17,26,10,36
15,27,9,37
12,33,12,34
13,40,10,33
11,47,10,32
9,51,11,36
6,66,10,32
4,68,12,34
2,73,13,33
1,76,10,36
1,80,9,34
1,80,9,34
2,84,7,32
1,87,4,32
1,87,5,31
1,102,6,16
1,101,5,16
1,105,4,9
50,125,-0,-0
1,99,5,17
1,94,6,21
1,81,8,35
1,77,10,36
1,74,11,39
2,73,15,39
4,70,15,41
7,69,14,41
18,67,12,40
21,68,14,41
31,67,12,41
36,64,13,42
41,63,13,42
47,64,14,39
51,65,15,39
54,67,16,40
59,72,17,40
66,76,16,37
67,81,20,35
73,84,17,35
76,87,17,34
80,88,15,32
84,90,16,30
93,93,12,31
95,94,12,31
100,93,12,32
103,94,13,34
109,97,13,30
115,96,12,32
122,96,9,35
126,94,12,34
127,94,10,34
127,92,12,35
127,92,14,35
128,88,13,36
128,85,15,34
128,83,15,35
128,77,14,37
129,74,13,39
126,74,17,35
127,73,17,35
127,70,15,37
127,70,14,39
124,71,16,36
124,75,16,33
125,78,13,36
125,79,12,36
124,83,13,35
124,86,13,34
125,90,11,33
124,93,13,35
126,97,10,36
126,103,10,34
123,106,14,34
124,109,13,34
126,111,12,35
125,112,11,34
125,110,12,34
126,111,12,32
123,108,13,36
124,109,13,34
122,109,14,36
119,105,18,36
120,96,12,38
118,86,15,39
116,75,14,37
115,64,12,40
114,62,12,39
112,59,11,38
110,56,12,39
110,55,14,39
110,51,12,42
111,53,13,38
110,49,16,38
111,37,15,36
110,22,16,34
108,12,15,31
105,12,17,31
104,17,13,33
104,25,10,33
100,33,12,33
99,44,11,32
99,55,11,32
100,62,8,32
96,67,14,32
98,69,14,31
98,69,16,33
99,63,13,36
103,59,13,33
106,57,13,35
112,55,14,34
120,53,11,34
125,52,14,35
129,52,14,35
134,52,14,34
142,54,11,33
145,55,10,32
147,58,13,33
152,62,14,32
158,65,13,32
162,68,13,30
168,68,12,32
171,69,11,30
174,71,11,30
177,70,10,34
178,73,14,31
178,74,12,32
180,75,11,33
180,76,11,30
179,79,13,32
178,80,16,32
178,82,13,32
178,85,12,34
178,88,12,35
176,91,14,33
176,95,14,35
175,100,14,36
175,105,13,34
177,111,13,34
176,116,15,34
177,121,13,34
177,122,14,34
178,126,14,35
179,127,11,36
177,129,14,38
178,131,13,37
179,133,11,37
178,135,11,33
177,131,14,37
178,128,13,36
180,123,11,37
183,113,11,36
181,109,15,35
186,101,15,37
191,94,13,40
192,90,14,38
195,90,14,35
197,90,13,35
200,92,13,35
202,90,13,35
205,87,13,38
208,85,14,36
211,83,14,38
214,80,13,36
215,77,14,34
216,74,15,32
216,71,16,35
216,69,16,31
216,67,16,35
216,70,16,33
218,72,14,34
218,74,13,32
219,77,13,32
219,75,11,33
221,73,10,30
220,70,11,34
218,68,11,34
217,67,14,28
218,62,11,34
219,59,10,34
223,57,13,33
225,57,15,32
231,57,15,31
236,56,15,34
243,57,13,33
246,59,16,35
253,60,13,36
259,59,14,35
266,59,14,34
274,58,11,35
279,54,10,38
283,51,10,37
286,48,12,38
287,47,14,33
288,40,17,34
288,38,15,34
288,36,14,33
286,35,16,32
284,33,16,32
281,31,15,32
276,31,17,33
269,33,15,32
261,34,12,30
249,35,13,31
239,39,12,30
230,41,12,30
220,44,12,30
211,44,10,31
202,44,11,34
188,46,11,31
185,47,10,30
176,48,12,30
167,49,13,31
158,53,13,32
146,57,12,32
133,64,14,31
119,71,15,30
117,72,12,32
108,77,14,33
102,84,14,33
97,89,13,33
92,95,12,33
86,101,15,34
85,107,12,35
84,111,11,35
81,113,13,35
80,115,13,35
82,116,9,34
79,113,11,36
82,112,11,33
84,108,10,37
87,104,9,35
87,97,13,37
90,90,11,35
94,81,11,36
96,73,11,35
99,65,10,36
99,59,12,35
99,50,16,33
100,47,16,33
100,40,15,35
100,38,16,32
100,38,16,29
99,34,18,32
100,33,17,33
101,35,16,32
98,34,20,30
104,30,14,30
107,23,11,30
107,17,12,32
109,12,11,31
109,5,12,30
113,1,11,25
113,3,13,20
116,1,13,18
122,1,9,15
124,1,10,9
139,22,-0,-0
139,20,-0,-0
135,43,-0,-0
135,36,-0,-0
134,36,-0,-0
112,65,-0,-0
131,57,-0,-0
143,53,-0,-0
107,62,-0,-0
110,53,-0,-0
105,53,-0,-0
108,57,-0,-0
90,57,-0,-0
112,66,-0,-0
114,62,-0,-0
125,47,-0,-0
123,57,-0,-0
117,70,-0,-0
86,69,-0,-0
148,1,11,9
127,1,17,23
117,1,17,30
107,2,14,32
93,6,15,34
87,6,14,34
80,8,12,35
72,13,12,32
66,14,10,34
58,19,12,31
54,19,12,30
53,17,10,35
51,16,12,34
51,15,13,34
52,13,14,35
56,7,10,36
57,1,13,37
64,1,13,28
69,1,15,22
79,1,11,26
82,1,14,25
96,1,12,14
137,20,-0,-0
141,41,-0,-0
137,40,-0,-0
134,37,-0,-0
222,1,6,10
231,1,15,15
252,1,22,25
269,3,30,39
286,15,27,40
295,26,26,38
299,37,22,33
303,52,18,31
303,64,18,35
296,72,24,34
292,83,21,28
284,90,18,29
276,96,15,26
267,101,14,27
256,103,16,28
248,106,13,28
239,109,13,26
232,111,12,26
224,112,12,26
218,114,12,26
212,114,12,29
209,114,10,27
205,114,10,27
200,111,12,30
199,111,10,27
198,107,12,31
198,105,13,29
201,102,12,32
202,101,13,31
208,94,14,34
208,92,14,32
212,84,14,34
215,77,18,34
222,64,16,35
224,50,18,39
222,40,17,37
218,29,16,38
212,22,16,38
204,19,17,36
198,17,13,37
189,20,13,36
179,24,15,38
171,31,12,39
163,40,13,36
153,48,15,37
147,59,16,35
143,67,14,37
139,79,15,35
137,93,13,33
140,105,14,31
145,115,14,32
156,120,10,33
166,122,9,34
172,124,10,32
179,122,9,33
183,121,8,30
187,116,8,34
188,113,12,34
191,114,10,31
194,110,8,31
194,101,9,32
195,90,11,34
195,81,13,33
197,73,13,29
199,52,11,35
199,45,12,35
197,34,1,1
194,32,14,36
191,25,13,37
187,15,12,37
185,12,11,37
181,10,15,34
176,9,17,34
172,5,15,37
168,4,10,39
158,7,15,34
148,9,20,31
144,9,16,33
140,9,14,34
132,19,18,32
131,24,17,30
129,31,18,27
134,35,12,32
135,36,14,33
137,40,16,27
141,36,16,28
148,26,14,31
157,20,11,29
162,12,11,29
168,4,11,29
178,1,8,17
183,1,9,8
189,1,11,7
194,32,-0,-0
158,66,-0,-0
182,37,-0,-0
173,33,-0,-0
160,32,-0,-0
164,36,-0,-0
198,50,-0,-0
210,31,-0,-0
178,29,-0,-0
181,33,-0,-0
181,24,-0,-0
178,29,-0,-0
176,32,-0,-0
195,36,-0,-0
183,17,-0,-0
184,22,-0,-0
187,29,-0,-0
173,52,-0,-0
203,53,-0,-0
186,1,9,9
188,1,15,20
194,1,13,30
199,2,14,36
207,8,11,35
209,15,14,32
214,21,15,32
218,26,14,33
219,27,15,35
217,32,16,30
216,30,16,31
217,32,14,32
215,33,13,29
212,35,16,28
213,32,13,31
215,25,10,32
216,31,12,22
217,27,9,25
217,28,13,26
221,30,10,33
222,32,13,31
222,36,12,31
224,35,10,32
226,34,11,32
225,34,13,32
224,35,14,29
223,31,13,29
218,32,17,27
217,30,15,32
217,36,13,30
215,43,14,35
215,54,12,34
213,57,13,38
213,61,12,36
215,61,9,37
214,64,15,33
215,61,14,34
217,60,17,34
220,57,10,35
222,55,12,33
222,50,13,34
224,49,12,31
226,45,9,34
224,44,10,34
223,44,11,31
222,44,11,30
222,43,9,30
219,43,12,31
217,44,12,32
217,44,13,34
218,46,11,33
216,49,13,31
216,53,14,34
215,60,17,33
215,68,17,31
218,71,15,34
220,73,14,33
219,74,17,33
222,74,13,33
222,74,17,34
222,76,15,36
222,77,15,37
222,77,15,37
223,77,12,36
222,74,13,38
221,71,13,34
220,64,12,35
218,57,14,37
220,52,10,35
220,50,10,34
218,46,11,34
219,43,11,35
219,39,13,34
217,33,15,34
220,27,12,32
220,22,12,31
219,17,13,31
217,13,16,30
216,7,17,31
214,3,16,29
216,1,13,24
215,1,11,23
215,1,11,18
215,1,10,16
216,1,11,11
206,26,-0,-0
206,45,-0,-0
209,50,-0,-0
202,44,-0,-0
201,39,-0,-0
196,48,-0,-0
212,39,-0,-0
216,34,-0,-0
213,36,-0,-0
213,33,-0,-0
217,27,-0,-0
218,26,-0,-0
191,43,-0,-0
205,40,-0,-0
212,46,-0,-0
216,43,-0,-0
222,52,-0,-0
223,57,-0,-0
214,62,-0,-0
206,63,-0,-0
210,57,-0,-0
212,47,-0,-0
204,47,-0,-0
210,45,-0,-0
202,48,-0,-0
219,52,-0,-0
223,41,-0,-0
229,38,-0,-0
213,47,-0,-0
237,42,-0,-0
235,41,-0,-0
245,33,-0,-0
241,39,-0,-0
238,33,-0,-0
235,35,-0,-0
239,33,-0,-0
240,32,-0,-0
240,32,-0,-0
240,32,-0,-0
240,32,-0,-0
241,31,-0,-0
241,31,-0,-0
241,31,-0,-0
241,31,-0,-0
241,31,-0,-0
241,31,-0,-0
241,31,-0,-0
241,31,-0,-0
241,31,-0,-0
241,31,-0,-0
241,31,-0,-0
241,31,-0,-0
241,31,-0,-0
241,31,-0,-0
241,31,-0,-0
241,31,-0,-0
202,1,8,9
197,1,15,18
200,1,11,18
202,1,12,29
203,16,17,33
208,40,12,33
211,57,11,32
209,67,16,35
212,82,19,39
217,91,11,36
217,92,15,35
222,89,10,38
222,92,10,39
222,104,13,37
221,107,17,33
222,105,17,36
223,103,14,37
222,103,17,38
225,109,12,39
224,110,15,39
225,108,11,39
224,104,11,36
221,103,17,35
224,101,11,37
221,102,16,35
219,101,15,35
218,105,17,34
219,109,15,34
219,111,16,37
219,112,16,36
218,113,16,38
