282,310,35,58
280,317,38,52
278,314,37,53
280,315,36,53
281,316,34,53
280,308,36,60
280,315,36,54
280,315,35,52
282,314,38,50
286,308,33,58
286,314,35,49
286,313,38,53
290,313,36,50
290,312,38,54
294,314,36,51
297,312,31,53
300,314,32,51
301,313,33,54
301,315,34,55
302,319,35,51
299,315,40,51
305,315,37,54
304,317,41,56
303,317,46,54
304,316,46,55
304,310,48,59
306,314,45,59
307,316,44,56
306,314,44,58
307,315,45,54
307,316,44,53
308,316,45,56
306,317,46,56
308,317,43,52
307,316,42,58
305,315,42,58
303,313,41,60
304,314,36,55
302,313,39,56
304,313,34,58
301,315,38,57
301,313,37,55
300,311,38,58
301,309,34,58
295,309,40,61
296,310,43,56
298,309,42,59
297,309,42,56
299,311,38,54
300,311,41,56
300,312,38,57
301,312,32,54
295,314,38,53
296,317,38,49
298,316,36,50
291,316,41,53
294,314,37,53
293,318,38,54
292,319,38,54
291,318,37,57
291,317,40,58
292,318,36,57
290,317,36,54
290,317,33,54
288,314,36,57
286,313,38,57
285,314,37,56
284,316,39,52
281,317,39,50
280,316,40,52
278,314,41,53
277,314,41,55
278,315,37,51
277,315,39,55
275,313,40,56
274,317,41,50
275,315,39,53
275,316,39,52
275,315,37,54
275,315,36,54
270,314,43,55
273,314,37,54
272,316,40,54
276,314,33,56
276,313,34,56
277,313,37,55
279,315,38,52
283,315,43,52
292,315,38,54
300,313,40,57
309,317,39,52
317,311,36,61
324,312,37,59
327,313,35,55
330,320,39,51
334,317,36,57
336,311,39,62
337,314,37,59
339,315,38,55
342,315,35,56
342,314,36,57
345,310,34,63
345,313,36,58
346,314,34,54
348,311,31,58
348,308,37,62
348,310,35,59
348,308,34,60
349,309,38,56
349,307,35,56
349,305,40,61
346,302,42,57
347,302,42,60
345,305,45,58
346,303,42,60
344,303,43,56
343,305,42,58
339,303,43,61
335,304,43,58
332,306,45,57
328,306,42,59
324,304,43,61
324,304,41,61
321,305,40,59
315,306,43,59
314,303,37,61
310,300,38,60
307,301,37,60
303,300,40,60
304,299,34,59
298,296,37,60
294,294,39,60
293,296,37,56
288,296,40,57
286,293,40,59
284,291,38,61
286,291,35,58
282,294,42,60
283,296,38,63
282,296,39,61
282,295,41,62
283,295,40,65
282,298,41,60
281,295,42,65
284,297,41,64
285,296,40,65
285,299,40,59
287,291,40,65
291,294,35,66
290,291,38,65
292,291,39,68
297,291,36,65
299,290,36,68
302,293,38,61
304,295,35,64
307,295,36,59
310,297,37,57
308,294,38,61
313,298,38,57
313,293,41,61
317,294,42,63
321,294,39,64
323,292,41,60
320,293,42,63
323,290,41,62
319,288,44,63
322,289,42,61
318,290,48,61
325,295,45,59
327,294,46,65
332,297,46,62
333,297,48,63
337,297,48,61
340,298,45,62
341,299,42,61
343,298,47,60
348,299,41,63
346,301,46,66
345,304,48,62
347,303,46,62
348,304,42,60
348,303,44,65
350,305,41,64
345,305,48,67
345,310,43,58
345,306,40,63
344,308,40,62
344,305,39,65
344,309,39,60
343,308,40,65
338,306,40,63
341,309,37,62
336,306,39,65
334,308,41,65
328,309,46,65
328,316,44,64
328,320,43,58
328,318,43,59
327,316,43,61
323,316,44,58
324,316,43,58
323,319,44,54
324,316,43,59
325,317,42,58
323,313,39,55
322,310,39,60
317,312,39,60
315,309,40,61
314,310,41,56
311,311,36,59
308,313,37,54
303,308,39,59
303,306,37,59
301,307,41,55
306,304,36,62
307,305,32,54
309,308,34,54
307,303,39,60
310,306,41,56
316,309,36,58
318,310,38,57
318,311,40,55
321,309,37,57
320,302,37,63
320,308,36,57
320,309,34,59
320,310,33,59
312,308,38,61
315,308,32,57
313,303,31,63
313,307,33,56
308,301,35,64
311,306,33,59
308,306,37,56
310,308,32,52
307,308,35,55
305,307,39,58
308,313,35,53
306,309,33,57
300,309,39,56
296,310,35,54
287,310,39,57
287,309,36,58
281,311,35,60
277,313,38,56
271,309,44,64
270,313,37,54
266,315,40,55
261,315,41,56
264,319,36,56
257,315,40,58
258,318,43,62
255,312,40,68
255,318,38,61
253,321,43,61
252,322,40,58
251,320,40,62
248,324,44,61
249,326,43,58
251,326,41,60
248,324,43,63
252,327,41,60
253,326,38,58
252,328,42,55
252,330,42,53
251,323,43,62
250,324,41,61
253,323,40,60
253,325,41,58
256,324,40,58
261,327,37,56
266,324,37,59
266,325,38,55
265,329,41,53
270,331,35,55
265,334,45,55
273,332,38,54
280,329,35,55
282,326,39,61
288,330,39,58
295,330,36,55
300,330,36,61
306,333,34,52
313,326,32,58
312,324,38,61
318,324,36,58
320,321,38,60
323,321,37,57
323,315,39,64
325,315,38,63
328,318,36,60
329,316,38,60
331,318,35,57
337,320,30,58
337,319,36,61
336,326,37,58
338,326,35,60
341,331,39,56
343,334,42,57
350,334,37,56
352,334,38,60
359,334,37,62
366,338,38,57
371,337,45,58
382,334,38,62
388,336,41,58
395,338,38,56
403,336,34,57
408,339,36,59
412,343,39,55
419,348,36,53
424,344,34,58
421,348,38,53
423,340,39,65
425,343,37,64
430,343,36,63
430,343,36,64
433,342,36,64
434,341,35,65
431,339,38,65
431,340,40,62
430,337,40,65
429,340,38,65
427,343,37,64
424,343,38,60
421,337,37,63
417,329,37,61
414,324,38,61
411,315,39,64
406,309,40,61
404,306,40,59
405,306,41,55
406,303,37,54
403,300,42,57
404,297,38,58
406,291,36,62
403,292,38,61
403,290,36,60
401,288,38,67
399,287,38,62
398,290,37,57
397,287,38,55
397,287,37,58
391,288,40,60
394,291,35,55
389,290,35,53
390,289,34,58
385,287,38,61
386,290,33,58
384,288,33,61
383,291,33,65
382,292,35,59
377,290,37,59
375,284,41,61
378,286,38,60
378,282,39,62
380,282,36,58
379,281,39,60
380,282,39,59
381,282,40,57
383,282,39,57
385,284,40,54
384,282,45,56
392,285,38,56
395,286,38,56
397,287,39,57
403,289,37,55
404,292,41,55
411,292,36,54
409,288,44,56
417,293,43,52
426,293,39,57
428,294,45,52
437,291,45,55
446,289,47,58
452,283,46,61
459,287,43,59
465,285,43,63
468,287,49,60
472,284,49,59
479,277,45,64
480,280,49,58
484,279,48,59
486,278,45,61
490,277,46,62
488,276,47,59
489,276,45,60
492,279,43,60
493,279,42,60
496,282,41,62
493,279,42,62
494,282,41,60
490,279,39,65
489,280,40,61
486,277,40,61
488,276,33,59
484,278,36,59
481,281,37,56
480,280,34,57
476,289,35,50
473,286,36,56
464,283,35,62
456,289,35,56
447,287,34,58
442,288,32,56
430,288,32,52
421,292,39,52
416,289,34,56
409,293,38,52
400,298,38,48
396,298,35,47
