197,183,67,51
195,185,66,50
193,186,65,51
191,186,64,47
189,189,64,49
188,186,63,53
187,185,65,54
187,182,63,53
187,185,62,52
186,182,66,57
186,182,65,55
191,182,62,51
189,181,66,54
193,181,62,52
194,180,66,49
196,181,63,53
198,181,63,56
196,186,69,55
200,190,65,55
201,197,65,50
206,200,62,54
206,205,66,58
209,209,64,60
212,216,62,55
213,222,64,50
212,225,67,55
216,229,67,54
218,232,67,53
223,235,64,54
229,237,64,54
234,239,61,59
236,240,68,57
242,243,60,51
247,242,60,54
250,240,62,52
260,242,61,51
262,237,60,48
270,240,60,49
271,231,66,58
277,233,62,55
283,234,55,51
286,231,55,54
287,227,61,58
290,227,55,53
289,223,62,57
293,225,63,51
296,224,55,53
295,220,58,53
295,222,58,52
297,224,57,52
297,226,57,48
291,229,62,53
294,231,55,50
290,233,59,54
292,234,55,51
293,237,52,55
292,234,49,60
290,242,54,52
286,245,55,50
285,246,56,50
287,249,51,52
282,254,56,47
284,254,53,53
285,254,52,51
281,250,52,58
283,257,47,48
281,247,47,54
274,245,51,57
271,246,49,51
268,243,49,49
264,240,50,50
262,237,49,52
257,232,52,53
260,230,45,54
256,229,52,48
261,222,45,55
258,221,47,56
257,213,48,58
255,213,47,56
255,216,48,53
254,213,48,54
252,209,46,56
254,210,40,53
251,211,42,53
248,211,46,52
247,207,46,53
246,203,41,57
240,204,45,56
240,201,39,57
233,203,42,54
232,203,41,54
224,202,46,56
225,203,41,55
218,201,43,56
212,198,44,58
208,199,45,58
205,201,44,55
200,199,45,59
196,200,49,56
191,197,50,61
189,198,48,59
185,196,48,60
185,196,47,60
182,196,48,55
181,194,47,56
178,195,47,55
176,192,49,61
172,193,52,59
172,192,49,59
173,196,50,55
170,196,52,54
173,197,52,55
173,198,50,53
171,198,53,55
176,199,53,56
174,198,53,55
177,195,53,59
177,195,54,58
182,197,53,54
181,195,56,57
186,196,54,57
187,197,55,57
192,201,53,50
195,198,51,55
198,199,54,53
201,203,55,53
203,203,56,50
205,201,57,55
209,205,59,51
216,206,52,52
214,204,58,57
218,205,57,53
221,205,56,56
223,205,57,54
226,208,57,49
226,205,59,52
228,207,57,49
230,207,56,52
230,205,56,53
231,204,58,56
234,209,55,48
233,207,59,50
233,208,55,50
233,205,58,50
232,205,58,50
229,203,61,53
229,204,59,53
229,203,59,54
226,205,58,54
222,207,59,50
220,202,58,57
217,203,57,54
215,202,58,55
212,204,56,52
205,199,63,59
205,201,62,55
203,195,60,59
198,198,60,55
