356,176,48,40
359,173,47,50
362,157,49,70
372,157,44,70
375,159,42,66
376,162,45,64
382,162,38,68
383,163,42,66
384,169,45,61
386,165,42,70
387,166,42,66
390,172,39,61
388,186,45,49
390,190,40,46
391,187,38,49
392,187,40,51
389,188,40,48
393,191,38,50
389,191,36,46
387,189,40,50
387,189,38,47
387,190,37,48
382,190,41,48
379,188,41,47
377,186,41,48
365,184,47,53
353,184,47,54
349,182,41,56
337,184,41,54
329,185,43,56
321,187,44,56
313,181,45,59
311,184,42,53
302,183,46,53
293,180,50,55
287,180,50,57
277,176,54,56
274,169,51,60
267,177,56,45
261,172,60,48
256,171,57,51
249,164,61,55
244,157,61,52
243,148,58,61
234,146,66,60
235,145,61,55
226,152,63,49
225,149,60,51
221,142,60,57
217,144,63,57
214,137,67,59
218,132,61,67
219,137,58,60
215,141,63,58
216,142,63,61
219,136,64,64
220,144,67,60
226,143,61,58
229,141,64,61
234,147,62,58
239,152,62,57
243,144,60,69
249,144,58,68
252,157,58,56
255,156,58,60
260,152,55,68
264,156,55,64
272,159,1,4
270,161,55,63
275,165,52,63
277,172,53,56
284,187,51,45
285,187,51,45
290,185,44,45
290,183,49,50
292,191,48,42
295,193,45,43
300,194,39,39
297,195,44,39
301,188,42,47
300,188,44,47
302,187,42,53
302,188,44,46
301,188,40,48
305,192,41,46
302,187,43,53
305,186,39,53
301,188,48,52
303,190,46,53
302,194,42,51
300,192,44,51
300,194,47,48
301,194,41,51
298,193,43,56
297,192,43,56
295,192,46,56
290,196,47,56
289,195,50,57
287,190,47,62
290,197,45,59
287,201,49,52
289,199,41,57
284,204,49,54
280,197,53,62
282,198,49,64
284,196,51,62
281,201,56,60
285,196,48,61
285,187,51,71
289,184,46,68
289,188,45,64
293,185,44,65
294,181,47,67
293,178,50,70
296,172,49,75
298,169,53,74
305,161,44,83
304,161,48,82
310,161,48,79
311,157,50,86
315,160,50,80
315,158,52,84
320,160,52,79
319,160,53,80
323,171,54,73
329,176,51,70
334,180,50,67
332,175,54,76
336,181,52,69
339,183,54,67
342,180,48,71
344,185,51,69
348,190,50,64
350,195,51,64
357,195,45,61
357,203,50,57
357,203,52,57
359,204,48,55
364,208,46,49
365,213,49,50
366,215,49,44
364,214,53,49
366,212,58,53
368,215,53,50
369,211,48,53
367,218,52,50
368,220,51,51
370,224,45,53
368,228,49,48
366,228,48,49
363,226,50,50
364,228,49,54
365,233,45,49
363,233,46,52
361,232,48,54
362,233,45,51
361,232,40,54
360,240,47,51
356,241,49,50
356,236,48,54
353,234,49,55
350,234,48,57
352,238,45,56
346,237,47,55
345,242,47,52
340,240,51,56
337,240,49,53
337,247,48,49
335,244,45,56
333,244,49,61
329,248,48,54
328,246,49,55
327,246,46,58
329,251,42,50
328,251,40,49
329,251,40,48
321,245,48,58
323,245,43,57
321,247,44,54
320,249,40,51
321,252,40,47
320,248,41,56
317,251,45,52
319,248,43,56
317,249,44,56
322,254,39,51
321,256,40,50
320,254,41,55
319,255,43,55
323,260,40,55
325,259,35,57
322,265,41,55
321,264,45,57
323,270,44,58
328,274,41,54
329,277,46,50
329,277,46,54
330,277,45,59
334,287,44,51
343,288,36,53
341,287,44,55
349,288,39,51
351,288,39,51
352,286,43,52
355,288,46,52
361,287,44,48
364,284,41,47
364,277,45,58
369,283,40,51
366,280,46,56
373,286,40,46
372,280,41,54
376,280,43,52
381,283,36,52
382,289,36,46
385,286,35,50
383,290,40,45
379,284,46,56
385,292,42,48
385,288,40,56
388,297,33,47
385,296,39,52
383,300,45,51
384,306,40,50
385,305,37,50
386,309,35,55
381,312,40,53
380,314,42,52
383,316,40,46
385,321,37,41
381,322,40,46
378,323,41,45
381,328,40,41
378,328,43,44
381,330,37,50
377,332,38,45
380,336,37,45
377,340,39,47
376,338,40,46
377,344,39,46
374,346,39,46
374,348,37,44
376,348,37,44
374,350,37,43
373,352,36,44
369,352,38,45
369,356,41,44
369,356,43,43
368,357,41,46
365,359,43,47
365,364,42,44
357,366,47,41
361,363,40,46
360,367,44,41
357,368,40,47
357,370,40,42
