165,260,67,61
161,254,66,61
155,252,70,61
148,247,74,61
146,244,77,59
145,237,76,62
144,235,73,63
142,230,80,65
141,227,80,64
142,223,79,65
143,216,82,69
145,214,82,66
148,213,83,66
154,210,81,67
159,205,78,67
162,202,82,65
165,198,83,68
169,196,81,64
178,194,77,59
177,191,78,65
175,190,77,67
177,188,72,68
175,190,75,66
183,189,70,68
191,192,72,73
206,194,65,72
216,199,68,72
233,206,64,71
249,207,61,77
264,214,61,71
278,221,59,65
292,224,62,68
303,229,62,68
313,232,64,68
322,236,66,65
335,242,66,64
349,245,64,67
357,249,68,68
368,255,66,66
377,262,68,62
391,266,67,63
406,271,64,63
418,275,67,62
434,275,67,67
447,285,68,63
457,286,70,66
468,293,65,59
480,296,64,60
486,301,67,55
490,296,67,57
495,296,68,57
504,300,65,49
505,293,67,52
509,292,64,51
505,289,69,51
509,283,64,54
508,281,63,54
505,277,63,52
506,276,57,53
502,273,59,51
497,271,61,52
490,268,59,53
488,264,56,56
476,264,61,53
473,265,57,50
471,262,59,54
469,261,58,52
465,257,56,57
459,254,55,58
457,251,55,58
449,253,56,55
440,246,57,63
441,251,48,59
429,249,53,60
423,249,53,59
415,246,53,63
405,248,51,61
400,241,49,64
389,239,52,67
382,239,52,66
370,232,58,78
359,235,60,71
347,236,69,71
336,231,68,74
327,231,69,72
320,223,70,78
314,217,71,76
309,206,70,75
301,196,75,80
296,189,78,77
293,179,80,80
289,171,77,82
284,164,84,86
281,158,84,85
281,151,84,82
277,140,86,85
278,127,84,89
277,117,86,85
277,109,88,80
275,101,88,83
276,97,89,85
273,98,92,84
268,99,97,81
265,104,96,85
263,111,93,78
259,114,99,77
259,120,93,74
256,125,92,75
257,134,91,76
255,147,90,74
257,160,92,75
257,173,87,68
256,181,89,72
257,192,89,69
258,200,88,65
265,208,84,73
268,215,84,70
276,226,81,69
280,234,85,66
291,243,75,66
296,250,77,64
306,253,72,64
313,254,74,63
317,253,73,64
327,249,71,67
336,249,69,65
342,246,70,71
352,250,66,65
362,245,64,68
372,244,60,65
381,243,57,62
387,238,60,62
390,231,59,66
402,229,55,65
400,225,58,67
410,222,51,67
414,225,52,62
416,218,53,63
417,216,53,65
418,212,51,65
417,212,53,63
410,205,51,60
407,199,54,64
403,196,56,64
405,193,56,64
403,196,57,61
404,196,57,64
403,199,57,66
401,198,58,68
399,199,60,67
393,205,63,64
393,204,59,69
389,213,60,67
385,217,61,64
383,218,64,71
381,223,64,73
379,227,63,70
377,234,64,67
376,237,68,71
370,236,68,69
366,236,76,68
363,230,74,74
357,226,80,78
354,224,75,72
346,221,78,70
342,215,79,75
331,204,85,82
328,199,84,78
316,196,88,79
309,185,86,84
301,181,84,84
283,179,94,78
273,173,89,82
262,169,93,83
248,161,92,88
236,158,92,87
226,160,89,81
208,161,93,84
