197,359,39,46
197,359,41,52
199,358,38,51
200,363,38,49
203,361,41,48
205,363,40,46
205,361,43,48
208,363,38,45
209,360,42,49
212,360,43,50
215,363,40,43
214,360,47,47
217,358,44,47
219,357,42,46
221,357,45,48
223,357,44,47
226,358,47,43
232,358,40,50
230,356,43,45
233,361,43,44
238,359,39,44
238,359,42,46
242,359,38,45
237,361,42,42
239,364,40,39
238,361,41,44
237,359,43,46
237,363,42,42
237,360,42,45
239,360,42,49
233,356,47,53
230,362,46,43
227,364,42,44
221,361,44,48
216,362,43,45
210,362,46,48
202,362,49,47
201,362,45,47
200,363,45,46
193,362,46,47
190,363,46,42
193,364,46,41
185,365,48,45
185,364,45,47
179,366,48,43
179,365,45,48
174,361,48,52
171,364,48,49
169,363,45,48
168,365,43,48
163,365,47,43
161,368,48,45
162,363,46,50
158,363,50,48
157,365,50,41
158,364,47,47
160,361,45,45
160,362,45,40
161,359,45,45
159,356,46,44
160,352,46,46
165,351,40,44
165,349,44,46
165,345,43,47
165,341,44,47
168,341,41,41
169,334,39,46
170,329,40,44
167,323,42,46
169,321,41,48
168,319,41,44
168,313,41,48
167,311,41,50
169,309,40,48
169,309,40,44
167,308,39,45
166,307,41,47
169,307,38,46
170,309,33,44
169,310,36,46
169,311,36,44
171,311,36,46
169,309,38,49
168,309,39,48
170,312,39,41
172,310,37,47
174,307,35,49
169,308,40,45
173,306,39,48
171,306,42,46
173,302,40,50
176,302,41,47
177,297,42,50
181,298,40,49
181,297,44,47
185,290,42,49
188,290,46,47
192,290,44,45
194,288,46,47
196,286,47,46
202,285,46,45
206,281,47,51
210,283,47,47
209,280,51,49
217,279,48,51
219,281,50,47
220,280,53,50
227,281,54,49
233,281,48,51
230,282,54,48
233,282,53,54
236,281,53,55
240,286,49,51
243,289,47,52
238,285,50,53
243,290,45,50
241,288,46,55
239,289,46,48
239,290,47,50
235,284,50,55
233,285,47,56
232,285,43,53
230,286,42,52
229,288,42,51
224,285,45,51
224,281,42,56
223,279,41,54
218,281,41,50
216,277,42,54
213,281,40,50
208,277,42,49
205,278,41,51
201,279,42,47
197,281,43,47
192,281,46,47
191,282,46,50
189,283,44,45
186,281,45,50
184,286,45,44
181,285,46,48
178,286,46,47
175,287,49,48
172,289,52,47
173,290,50,48
171,293,50,44
167,291,56,45
169,287,53,53
165,295,56,46
169,292,51,45
168,293,50,46
165,294,53,43
167,294,49,43
165,296,51,41
164,293,47,44
165,289,45,47
166,290,42,43
164,290,46,40
166,289,41,45
165,287,43,45
167,286,43,42
171,287,42,46
173,285,40,42
176,281,38,45
177,278,40,43
181,279,36,43
181,275,42,52
182,279,43,43
185,277,41,47
186,277,47,48
190,281,45,48
191,284,45,46
193,287,48,46
193,285,52,58
198,294,47,50
197,300,50,45
198,298,54,49
203,301,48,50
201,303,56,48
212,305,48,49
215,304,46,52
214,306,47,52
213,308,48,51
219,311,40,46
213,312,43,49
212,315,45,46
208,314,41,47
206,316,42,47
200,312,45,53
194,307,43,51
186,305,48,49
184,303,43,52
176,305,45,44
173,299,40,50
167,298,42,49
161,297,41,52
153,297,41,49
145,296,42,48
137,296,42,48
130,299,45,42
125,298,44,47
118,299,47,48
112,301,46,44
106,303,50,48
105,307,48,46
102,309,49,44
99,310,51,46
101,311,50,46
102,312,51,45
106,315,50,44
110,314,45,45
113,318,48,42
118,320,43,39
125,316,43,47
129,317,42,44
140,316,36,42
140,313,42,45
145,309,42,46
155,305,35,44
158,303,39,44
167,302,38,42
173,299,36,45
174,295,43,47
179,292,42,46
182,294,43,43
191,294,38,44
190,297,43,44
193,295,49,46
196,294,49,45
201,296,47,43
208,299,43,38
207,296,48,44
212,298,46,47
216,299,44,45
221,297,43,47
224,301,41,46
226,303,43,43
231,301,40,45
231,301,45,43
239,302,40,47
241,301,40,47
242,301,43,50
245,304,46,48
245,305,48,47
249,306,44,47
246,309,52,46
249,307,56,42
253,305,54,45
254,303,53,50
258,304,53,46
258,303,54,46
263,300,52,49
264,301,52,48
269,300,48,46
269,294,46,51
267,295,46,46
259,295,47,52
254,297,43,48
249,297,41,48
238,297,44,52
234,300,42,50
229,298,40,52
221,298,39,49
213,295,45,54
204,298,48,48
199,299,43,46
195,297,44,46
185,297,48,48
179,297,46,48
173,294,48,54
165,299,54,46
165,299,52,46
168,296,54,49
169,299,56,45
168,293,49,50
169,293,45,44
163,295,46,42
162,287,45,50
161,287,41,50
154,287,41,47
153,289,40,43
151,285,39,48
143,288,43,44
145,287,40,45
145,286,35,47
141,287,41,45
138,289,42,45
139,288,40,47
137,289,43,47
138,289,41,47
139,293,45,47
140,293,42,45
139,295,49,44
145,293,42,48
144,294,48,48
149,294,47,48
152,299,49,45
157,302,46,40
159,301,48,41
161,300,48,44
165,302,49,47
169,299,48,48
175,300,46,50
177,301,44,50
181,303,43,45
185,303,43,46
186,304,45,45
193,304,36,45
193,301,38,48
194,299,42,53
200,300,41,53
203,300,43,49
207,300,42,49
213,296,41,48
217,299,42,44
221,297,39,51
221,294,45,54
223,297,50,48
229,293,47,50
228,292,52,51
231,291,50,49
231,292,54,48
234,289,54,48
237,287,49,56
233,292,56,49
235,289,50,52
239,292,44,49
238,292,44,46
